alpha,metric,group,data,opt
0.25,LIR,25-34,0.05132326078027667,ETDopt
0.25,LIR,35-44,0.04620533516934461,ETDopt
0.25,LIR,45-49,0.06104135862435742,ETDopt
0.25,LIR,50-55,0.033651337902266626,ETDopt
0.25,LIR,56+,0.0651285095701451,ETDopt
0.25,SEP,Overall,0.8576378052098362,ETDopt
0.25,SEP,Male,0.8565768769007533,ETDopt
0.25,SEP,Female,0.859683679149992,ETDopt
0.25,SEP,Under 18,0.8591563360485838,ETDopt
0.25,SEP,18-24,0.8568193947797644,ETDopt
0.25,SEP,25-34,0.8569123191890783,ETDopt
0.25,SEP,35-44,0.853109956634825,ETDopt
0.25,SEP,45-49,0.86123303260749,ETDopt
0.25,SEP,50-55,0.8545897775491998,ETDopt
0.25,SEP,56+,0.8657160660968987,ETDopt
0.25,ETD,Overall,0.3094219065397867,ETDopt
0.25,ETD,Male,0.3102661485014426,ETDopt
0.25,ETD,Female,0.3108162444712505,ETDopt
0.25,ETD,Under 18,0.30988626421697285,ETDopt
0.25,ETD,18-24,0.3111798801453974,ETDopt
0.25,ETD,25-34,0.31047453703703703,ETDopt
0.25,ETD,35-44,0.306992337164751,ETDopt
0.25,ETD,45-49,0.3066104078762306,ETDopt
0.25,ETD,50-55,0.30555555555555564,ETDopt
0.25,ETD,56+,0.30718954248366004,ETDopt
0.3,ndcg,Overall,0.03571428571428571,ETDopt
0.3,ndcg,Male,0.1,ETDopt
0.3,ndcg,Female,0.0,ETDopt
0.3,ndcg,Under 18,0.0,ETDopt
0.3,ndcg,18-24,0.0,ETDopt
0.3,ndcg,25-34,0.25,ETDopt
0.3,ndcg,35-44,nan,ETDopt
0.3,ndcg,45-49,nan,ETDopt
0.3,ndcg,50-55,nan,ETDopt
0.3,ndcg,56+,nan,ETDopt
0.3,hr,Overall,0.07142857142857142,ETDopt
0.3,hr,Male,0.2,ETDopt
0.3,hr,Female,0.0,ETDopt
0.3,hr,Under 18,0.0,ETDopt
0.3,hr,18-24,0.0,ETDopt
