alpha,metric,group,data,opt
0.05,ndcg,Male,0.1,ETD_SEP_opt
0.05,ndcg,Female,0.0,ETD_SEP_opt
0.05,ndcg,Under 18,0.0,ETD_SEP_opt
0.05,ndcg,18-24,0.0,ETD_SEP_opt
0.05,ndcg,25-34,0.25,ETD_SEP_opt
0.05,ndcg,35-44,nan,ETD_SEP_opt
0.05,ndcg,45-49,nan,ETD_SEP_opt
0.05,ndcg,50-55,nan,ETD_SEP_opt
0.05,ndcg,56+,nan,ETD_SEP_opt
0.05,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.05,hr,Male,0.2,ETD_SEP_opt
0.05,hr,Female,0.0,ETD_SEP_opt
0.05,hr,Under 18,0.0,ETD_SEP_opt
0.05,hr,18-24,0.0,ETD_SEP_opt
0.05,hr,25-34,0.5,ETD_SEP_opt
0.05,hr,35-44,nan,ETD_SEP_opt
0.05,hr,45-49,nan,ETD_SEP_opt
0.05,hr,50-55,nan,ETD_SEP_opt
0.05,hr,56+,nan,ETD_SEP_opt
0.05,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.05,recall,Male,0.05,ETD_SEP_opt
0.05,recall,Female,0.0,ETD_SEP_opt
0.05,recall,Under 18,0.0,ETD_SEP_opt
0.05,recall,18-24,0.0,ETD_SEP_opt
0.05,recall,25-34,0.125,ETD_SEP_opt
0.05,recall,35-44,nan,ETD_SEP_opt
0.05,recall,45-49,nan,ETD_SEP_opt
0.05,recall,50-55,nan,ETD_SEP_opt
0.05,recall,56+,nan,ETD_SEP_opt
0.05,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.05,precision,Male,0.02,ETD_SEP_opt
0.05,precision,Female,0.0,ETD_SEP_opt
0.05,precision,Under 18,0.0,ETD_SEP_opt
0.05,precision,18-24,0.0,ETD_SEP_opt
0.05,precision,25-34,0.05,ETD_SEP_opt
0.05,precision,35-44,nan,ETD_SEP_opt
0.05,precision,45-49,nan,ETD_SEP_opt
0.05,precision,50-55,nan,ETD_SEP_opt
0.05,precision,56+,nan,ETD_SEP_opt
0.05,LIR,Overall,0.05348200610012818,ETD_SEP_opt
0.05,LIR,Male,0.05534718250447758,ETD_SEP_opt
0.05,LIR,Female,0.047766317974912875,ETD_SEP_opt
0.05,LIR,Under 18,0.04527205911868288,ETD_SEP_opt
0.05,LIR,18-24,0.05934328624911641,ETD_SEP_opt
0.05,LIR,25-34,0.05223972479863041,ETD_SEP_opt
0.05,LIR,35-44,0.04638032157218731,ETD_SEP_opt
0.05,LIR,45-49,0.06104135862435742,ETD_SEP_opt
0.05,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.05,LIR,56+,0.06513541004800318,ETD_SEP_opt
0.05,SEP,Overall,0.8695973453246418,ETD_SEP_opt
0.05,SEP,Male,0.8688518176450233,ETD_SEP_opt
0.05,SEP,Female,0.8715456061055589,ETD_SEP_opt
0.05,SEP,Under 18,0.8710981723134461,ETD_SEP_opt
0.05,SEP,18-24,0.8687878007786408,ETD_SEP_opt
0.05,SEP,25-34,0.8696444702049053,ETD_SEP_opt
0.05,SEP,35-44,0.867344802369626,ETD_SEP_opt
0.05,SEP,45-49,0.8710773432512443,ETD_SEP_opt
0.05,SEP,50-55,0.8658552380015897,ETD_SEP_opt
0.05,SEP,56+,0.8705976540776054,ETD_SEP_opt
0.05,ETD,Overall,0.30506609600995616,ETD_SEP_opt
0.05,ETD,Male,0.3060266148501443,ETD_SEP_opt
0.05,ETD,Female,0.30661662869141765,ETD_SEP_opt
0.05,ETD,Under 18,0.30542432195975505,ETD_SEP_opt
0.05,ETD,18-24,0.3072502210433245,ETD_SEP_opt
0.05,ETD,25-34,0.30570023148148145,ETD_SEP_opt
0.05,ETD,35-44,0.30459770114942525,ETD_SEP_opt
0.05,ETD,45-49,0.30098452883263,ETD_SEP_opt
0.05,ETD,50-55,0.2996031746031746,ETD_SEP_opt
0.05,ETD,56+,0.3006535947712418,ETD_SEP_opt
0.1,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
0.1,ndcg,Male,0.1,ETD_SEP_opt
0.1,ndcg,Female,0.0,ETD_SEP_opt
0.1,ndcg,Under 18,0.0,ETD_SEP_opt
0.1,ndcg,18-24,0.0,ETD_SEP_opt
0.1,ndcg,25-34,0.25,ETD_SEP_opt
0.1,ndcg,35-44,nan,ETD_SEP_opt
0.1,ndcg,45-49,nan,ETD_SEP_opt
0.1,ndcg,50-55,nan,ETD_SEP_opt
0.1,ndcg,56+,nan,ETD_SEP_opt
0.1,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.1,hr,Male,0.2,ETD_SEP_opt
0.1,hr,Female,0.0,ETD_SEP_opt
0.1,hr,Under 18,0.0,ETD_SEP_opt
0.1,hr,18-24,0.0,ETD_SEP_opt
0.1,hr,25-34,0.5,ETD_SEP_opt
0.1,hr,35-44,nan,ETD_SEP_opt
0.1,hr,45-49,nan,ETD_SEP_opt
0.1,hr,50-55,nan,ETD_SEP_opt
0.1,hr,56+,nan,ETD_SEP_opt
0.1,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.1,recall,Male,0.05,ETD_SEP_opt
0.1,recall,Female,0.0,ETD_SEP_opt
0.1,recall,Under 18,0.0,ETD_SEP_opt
0.1,recall,18-24,0.0,ETD_SEP_opt
0.1,recall,25-34,0.125,ETD_SEP_opt
0.1,recall,35-44,nan,ETD_SEP_opt
0.1,recall,45-49,nan,ETD_SEP_opt
0.1,recall,50-55,nan,ETD_SEP_opt
0.1,recall,56+,nan,ETD_SEP_opt
0.1,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.1,precision,Male,0.02,ETD_SEP_opt
0.1,precision,Female,0.0,ETD_SEP_opt
0.1,precision,Under 18,0.0,ETD_SEP_opt
0.1,precision,18-24,0.0,ETD_SEP_opt
0.1,precision,25-34,0.05,ETD_SEP_opt
0.1,precision,35-44,nan,ETD_SEP_opt
0.1,precision,45-49,nan,ETD_SEP_opt
0.1,precision,50-55,nan,ETD_SEP_opt
0.1,precision,56+,nan,ETD_SEP_opt
0.1,LIR,Overall,0.05357181259103146,ETD_SEP_opt
0.1,LIR,Male,0.05533004502714739,ETD_SEP_opt
0.1,LIR,Female,0.04818384594452993,ETD_SEP_opt
0.1,LIR,Under 18,0.04554050717906413,ETD_SEP_opt
0.1,LIR,18-24,0.05940935884707148,ETD_SEP_opt
0.1,LIR,25-34,0.05177192011429473,ETD_SEP_opt
0.1,LIR,35-44,0.04859908308462983,ETD_SEP_opt
0.1,LIR,45-49,0.06104135862435742,ETD_SEP_opt
0.1,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.1,LIR,56+,0.065121609092287,ETD_SEP_opt
0.1,SEP,Overall,0.8745009636208445,ETD_SEP_opt
0.1,SEP,Male,0.873875528054974,ETD_SEP_opt
0.1,SEP,Female,0.8761019997663888,ETD_SEP_opt
0.1,SEP,Under 18,0.875700216682091,ETD_SEP_opt
0.1,SEP,18-24,0.8739201235064632,ETD_SEP_opt
0.1,SEP,25-34,0.8747881121248566,ETD_SEP_opt
0.1,SEP,35-44,0.8704276574674109,ETD_SEP_opt
0.1,SEP,45-49,0.8747038774112615,ETD_SEP_opt
0.1,SEP,50-55,0.8745279456920569,ETD_SEP_opt
0.1,SEP,56+,0.8749494935327091,ETD_SEP_opt
0.1,ETD,Overall,0.30747165687747574,ETD_SEP_opt
0.1,ETD,Male,0.30848495554377914,ETD_SEP_opt
0.1,ETD,Female,0.3084483759996426,ETD_SEP_opt
0.1,ETD,Under 18,0.3072615923009624,ETD_SEP_opt
0.1,ETD,18-24,0.3096325768739562,ETD_SEP_opt
0.1,ETD,25-34,0.3082561728395062,ETD_SEP_opt
0.1,ETD,35-44,0.30651340996168586,ETD_SEP_opt
0.1,ETD,45-49,0.3052039381153304,ETD_SEP_opt
0.1,ETD,50-55,0.30158730158730157,ETD_SEP_opt
0.1,ETD,56+,0.3071895424836601,ETD_SEP_opt
0.15,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
0.15,ndcg,Male,0.1,ETD_SEP_opt
0.15,ndcg,Female,0.0,ETD_SEP_opt
0.15,ndcg,Under 18,0.0,ETD_SEP_opt
0.15,ndcg,18-24,0.0,ETD_SEP_opt
0.15,ndcg,25-34,0.25,ETD_SEP_opt
0.15,ndcg,35-44,nan,ETD_SEP_opt
0.15,ndcg,45-49,nan,ETD_SEP_opt
0.15,ndcg,50-55,nan,ETD_SEP_opt
0.15,ndcg,56+,nan,ETD_SEP_opt
0.15,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.15,hr,Male,0.2,ETD_SEP_opt
0.15,hr,Female,0.0,ETD_SEP_opt
0.15,hr,Under 18,0.0,ETD_SEP_opt
0.15,hr,18-24,0.0,ETD_SEP_opt
0.15,hr,25-34,0.5,ETD_SEP_opt
0.15,hr,35-44,nan,ETD_SEP_opt
0.15,hr,45-49,nan,ETD_SEP_opt
0.15,hr,50-55,nan,ETD_SEP_opt
0.15,hr,56+,nan,ETD_SEP_opt
0.15,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.15,recall,Male,0.05,ETD_SEP_opt
0.15,recall,Female,0.0,ETD_SEP_opt
0.15,recall,Under 18,0.0,ETD_SEP_opt
0.15,recall,18-24,0.0,ETD_SEP_opt
0.15,recall,25-34,0.125,ETD_SEP_opt
0.15,recall,35-44,nan,ETD_SEP_opt
0.15,recall,45-49,nan,ETD_SEP_opt
0.15,recall,50-55,nan,ETD_SEP_opt
0.15,recall,56+,nan,ETD_SEP_opt
0.15,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.15,precision,Male,0.02,ETD_SEP_opt
0.15,precision,Female,0.0,ETD_SEP_opt
0.15,precision,Under 18,0.0,ETD_SEP_opt
0.15,precision,18-24,0.0,ETD_SEP_opt
0.15,precision,25-34,0.05,ETD_SEP_opt
0.15,precision,35-44,nan,ETD_SEP_opt
0.15,precision,45-49,nan,ETD_SEP_opt
0.15,precision,50-55,nan,ETD_SEP_opt
0.15,precision,56+,nan,ETD_SEP_opt
0.15,LIR,Overall,0.053671623346552406,ETD_SEP_opt
0.15,LIR,Male,0.05546180354626082,ETD_SEP_opt
0.15,LIR,Female,0.04818575526157731,ETD_SEP_opt
0.15,LIR,Under 18,0.04630503492686401,ETD_SEP_opt
0.15,LIR,18-24,0.05943264970243463,ETD_SEP_opt
0.15,LIR,25-34,0.05162170399786549,ETD_SEP_opt
0.15,LIR,35-44,0.04859908308462983,ETD_SEP_opt
0.15,LIR,45-49,0.05248042986449763,ETD_SEP_opt
0.15,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.15,LIR,56+,0.065121609092287,ETD_SEP_opt
0.15,SEP,Overall,0.8763475273934701,ETD_SEP_opt
0.15,SEP,Male,0.8755359795281215,ETD_SEP_opt
0.15,SEP,Female,0.8779135096997825,ETD_SEP_opt
0.15,SEP,Under 18,0.8774016506279035,ETD_SEP_opt
0.15,SEP,18-24,0.8755805677354036,ETD_SEP_opt
0.15,SEP,25-34,0.8765361191983752,ETD_SEP_opt
0.15,SEP,35-44,0.8721078549440933,ETD_SEP_opt
0.15,SEP,45-49,0.8781514005766861,ETD_SEP_opt
0.15,SEP,50-55,0.8742261675888288,ETD_SEP_opt
0.15,SEP,56+,0.8770201356313702,ETD_SEP_opt
0.15,ETD,Overall,0.3081622122053757,ETD_SEP_opt
0.15,ETD,Male,0.30902961785314725,ETD_SEP_opt
0.15,ETD,Female,0.30947594156279323,ETD_SEP_opt
0.15,ETD,Under 18,0.3080489938757655,ETD_SEP_opt
0.15,ETD,18-24,0.31014834463110325,ETD_SEP_opt
0.15,ETD,25-34,0.30897955246913583,ETD_SEP_opt
0.15,ETD,35-44,0.30747126436781613,ETD_SEP_opt
0.15,ETD,45-49,0.3066104078762306,ETD_SEP_opt
0.15,ETD,50-55,0.30357142857142855,ETD_SEP_opt
0.15,ETD,56+,0.3071895424836601,ETD_SEP_opt
0.2,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
0.2,ndcg,Male,0.1,ETD_SEP_opt
0.2,ndcg,Female,0.0,ETD_SEP_opt
0.2,ndcg,Under 18,0.0,ETD_SEP_opt
0.2,ndcg,18-24,0.0,ETD_SEP_opt
0.2,ndcg,25-34,0.25,ETD_SEP_opt
0.2,ndcg,35-44,nan,ETD_SEP_opt
0.2,ndcg,45-49,nan,ETD_SEP_opt
0.2,ndcg,50-55,nan,ETD_SEP_opt
0.2,ndcg,56+,nan,ETD_SEP_opt
0.2,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.2,hr,Male,0.2,ETD_SEP_opt
0.2,hr,Female,0.0,ETD_SEP_opt
0.2,hr,Under 18,0.0,ETD_SEP_opt
0.2,hr,18-24,0.0,ETD_SEP_opt
0.2,hr,25-34,0.5,ETD_SEP_opt
0.2,hr,35-44,nan,ETD_SEP_opt
0.2,hr,45-49,nan,ETD_SEP_opt
0.2,hr,50-55,nan,ETD_SEP_opt
0.2,hr,56+,nan,ETD_SEP_opt
0.2,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.2,recall,Male,0.05,ETD_SEP_opt
0.2,recall,Female,0.0,ETD_SEP_opt
0.2,recall,Under 18,0.0,ETD_SEP_opt
0.2,recall,18-24,0.0,ETD_SEP_opt
0.2,recall,25-34,0.125,ETD_SEP_opt
0.2,recall,35-44,nan,ETD_SEP_opt
0.2,recall,45-49,nan,ETD_SEP_opt
0.2,recall,50-55,nan,ETD_SEP_opt
0.2,recall,56+,nan,ETD_SEP_opt
0.2,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.2,precision,Male,0.02,ETD_SEP_opt
0.2,precision,Female,0.0,ETD_SEP_opt
0.2,precision,Under 18,0.0,ETD_SEP_opt
0.2,precision,18-24,0.0,ETD_SEP_opt
0.2,precision,25-34,0.05,ETD_SEP_opt
0.2,precision,35-44,nan,ETD_SEP_opt
0.2,precision,45-49,nan,ETD_SEP_opt
0.2,precision,50-55,nan,ETD_SEP_opt
0.2,precision,56+,nan,ETD_SEP_opt
0.2,LIR,Overall,0.05370011155464082,ETD_SEP_opt
0.2,LIR,Male,0.055515450168221334,ETD_SEP_opt
0.2,LIR,Female,0.04813714746572597,ETD_SEP_opt
0.2,LIR,Under 18,0.04629797786984356,ETD_SEP_opt
0.2,LIR,18-24,0.059172873260888936,ETD_SEP_opt
0.2,LIR,25-34,0.05225968777904705,ETD_SEP_opt
0.2,LIR,35-44,0.04859908308462983,ETD_SEP_opt
0.2,LIR,45-49,0.05248042986449763,ETD_SEP_opt
0.2,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.2,LIR,56+,0.065121609092287,ETD_SEP_opt
0.2,SEP,Overall,0.8777466878666832,ETD_SEP_opt
0.2,SEP,Male,0.8770312337499548,ETD_SEP_opt
0.2,SEP,Female,0.8792698406175034,ETD_SEP_opt
0.2,SEP,Under 18,0.8789875242966108,ETD_SEP_opt
0.2,SEP,18-24,0.8770485051524621,ETD_SEP_opt
0.2,SEP,25-34,0.8777106002741973,ETD_SEP_opt
0.2,SEP,35-44,0.8742155741708468,ETD_SEP_opt
0.2,SEP,45-49,0.881241673976484,ETD_SEP_opt
0.2,SEP,50-55,0.874747585230552,ETD_SEP_opt
0.2,SEP,56+,0.8775173856313094,ETD_SEP_opt
0.2,ETD,Overall,0.3090880116559669,ETD_SEP_opt
0.2,ETD,Male,0.3100453394571042,ETD_SEP_opt
0.2,ETD,Female,0.31023544654425234,ETD_SEP_opt
0.2,ETD,Under 18,0.3090551181102362,ETD_SEP_opt
0.2,ETD,18-24,0.3109588368209058,ETD_SEP_opt
0.2,ETD,25-34,0.3099922839506173,ETD_SEP_opt
0.2,ETD,35-44,0.3089080459770115,ETD_SEP_opt
0.2,ETD,45-49,0.3094233473980309,ETD_SEP_opt
0.2,ETD,50-55,0.30357142857142855,ETD_SEP_opt
0.2,ETD,56+,0.30882352941176466,ETD_SEP_opt
0.25,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
0.25,ndcg,Male,0.1,ETD_SEP_opt
0.25,ndcg,Female,0.0,ETD_SEP_opt
0.25,ndcg,Under 18,0.0,ETD_SEP_opt
0.25,ndcg,18-24,0.0,ETD_SEP_opt
0.25,ndcg,25-34,0.25,ETD_SEP_opt
0.25,ndcg,35-44,nan,ETD_SEP_opt
0.25,ndcg,45-49,nan,ETD_SEP_opt
0.25,ndcg,50-55,nan,ETD_SEP_opt
0.25,ndcg,56+,nan,ETD_SEP_opt
0.25,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.25,hr,Male,0.2,ETD_SEP_opt
0.25,hr,Female,0.0,ETD_SEP_opt
0.25,hr,Under 18,0.0,ETD_SEP_opt
0.25,hr,18-24,0.0,ETD_SEP_opt
0.25,hr,25-34,0.5,ETD_SEP_opt
0.25,hr,35-44,nan,ETD_SEP_opt
0.25,hr,45-49,nan,ETD_SEP_opt
0.25,hr,50-55,nan,ETD_SEP_opt
0.25,hr,56+,nan,ETD_SEP_opt
0.25,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.25,recall,Male,0.05,ETD_SEP_opt
0.25,recall,Female,0.0,ETD_SEP_opt
0.25,recall,Under 18,0.0,ETD_SEP_opt
0.25,recall,18-24,0.0,ETD_SEP_opt
0.25,recall,25-34,0.125,ETD_SEP_opt
0.25,recall,35-44,nan,ETD_SEP_opt
0.25,recall,45-49,nan,ETD_SEP_opt
0.25,recall,50-55,nan,ETD_SEP_opt
0.25,recall,56+,nan,ETD_SEP_opt
0.25,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.25,precision,Male,0.02,ETD_SEP_opt
0.25,precision,Female,0.0,ETD_SEP_opt
0.25,precision,Under 18,0.0,ETD_SEP_opt
0.25,precision,18-24,0.0,ETD_SEP_opt
0.25,precision,25-34,0.05,ETD_SEP_opt
0.25,precision,35-44,nan,ETD_SEP_opt
0.25,precision,45-49,nan,ETD_SEP_opt
0.25,precision,50-55,nan,ETD_SEP_opt
0.25,precision,56+,nan,ETD_SEP_opt
0.25,LIR,Overall,0.053814352071651965,ETD_SEP_opt
0.25,LIR,Male,0.055625406964181626,ETD_SEP_opt
0.25,LIR,Female,0.04826451511295656,ETD_SEP_opt
0.25,LIR,Under 18,0.045958179518366775,ETD_SEP_opt
0.25,LIR,18-24,0.05961653369264307,ETD_SEP_opt
0.25,LIR,25-34,0.052256972259090595,ETD_SEP_opt
0.25,LIR,35-44,0.04859908308462983,ETD_SEP_opt
0.25,LIR,45-49,0.05248042986449763,ETD_SEP_opt
0.25,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.25,LIR,56+,0.065121609092287,ETD_SEP_opt
0.25,SEP,Overall,0.8790207760156689,ETD_SEP_opt
0.25,SEP,Male,0.8783270895507972,ETD_SEP_opt
0.25,SEP,Female,0.8806595696193595,ETD_SEP_opt
0.25,SEP,Under 18,0.8802125899607814,ETD_SEP_opt
0.25,SEP,18-24,0.8781626841275227,ETD_SEP_opt
0.25,SEP,25-34,0.8794551939577175,ETD_SEP_opt
0.25,SEP,35-44,0.8762714563743158,ETD_SEP_opt
0.25,SEP,45-49,0.8827528822542905,ETD_SEP_opt
0.25,SEP,50-55,0.8753449437901544,ETD_SEP_opt
0.25,SEP,56+,0.8769219714391931,ETD_SEP_opt
0.25,ETD,Overall,0.30967232770265146,ETD_SEP_opt
0.25,ETD,Male,0.31072248719307544,ETD_SEP_opt
0.25,ETD,Female,0.3108162444712505,ETD_SEP_opt
0.25,ETD,Under 18,0.30971128608923887,ETD_SEP_opt
0.25,ETD,18-24,0.3115482856862167,ETD_SEP_opt
0.25,ETD,25-34,0.31081211419753085,ETD_SEP_opt
0.25,ETD,35-44,0.30986590038314177,ETD_SEP_opt
0.25,ETD,45-49,0.3094233473980309,ETD_SEP_opt
0.25,ETD,50-55,0.30357142857142855,ETD_SEP_opt
0.25,ETD,56+,0.3071895424836601,ETD_SEP_opt
0.3,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
0.3,ndcg,Male,0.1,ETD_SEP_opt
0.3,ndcg,Female,0.0,ETD_SEP_opt
0.3,ndcg,Under 18,0.0,ETD_SEP_opt
0.3,ndcg,18-24,0.0,ETD_SEP_opt
0.3,ndcg,25-34,0.25,ETD_SEP_opt
0.3,ndcg,35-44,nan,ETD_SEP_opt
0.3,ndcg,45-49,nan,ETD_SEP_opt
0.3,ndcg,50-55,nan,ETD_SEP_opt
0.3,ndcg,56+,nan,ETD_SEP_opt
0.3,hr,Overall,0.07142857142857142,ETD_SEP_opt
0.3,hr,Male,0.2,ETD_SEP_opt
0.3,hr,Female,0.0,ETD_SEP_opt
0.3,hr,Under 18,0.0,ETD_SEP_opt
0.3,hr,18-24,0.0,ETD_SEP_opt
0.3,hr,25-34,0.5,ETD_SEP_opt
0.3,hr,35-44,nan,ETD_SEP_opt
0.3,hr,45-49,nan,ETD_SEP_opt
0.3,hr,50-55,nan,ETD_SEP_opt
0.3,hr,56+,nan,ETD_SEP_opt
0.3,recall,Overall,0.017857142857142856,ETD_SEP_opt
0.3,recall,Male,0.05,ETD_SEP_opt
0.3,recall,Female,0.0,ETD_SEP_opt
0.3,recall,Under 18,0.0,ETD_SEP_opt
0.3,recall,18-24,0.0,ETD_SEP_opt
0.3,recall,25-34,0.125,ETD_SEP_opt
0.3,recall,35-44,nan,ETD_SEP_opt
0.3,recall,45-49,nan,ETD_SEP_opt
0.3,recall,50-55,nan,ETD_SEP_opt
0.3,recall,56+,nan,ETD_SEP_opt
0.3,precision,Overall,0.0071428571428571435,ETD_SEP_opt
0.3,precision,Male,0.02,ETD_SEP_opt
0.3,precision,Female,0.0,ETD_SEP_opt
0.3,precision,Under 18,0.0,ETD_SEP_opt
0.3,precision,18-24,0.0,ETD_SEP_opt
0.3,precision,25-34,0.05,ETD_SEP_opt
0.3,precision,35-44,nan,ETD_SEP_opt
0.3,precision,45-49,nan,ETD_SEP_opt
0.3,precision,50-55,nan,ETD_SEP_opt
0.3,precision,56+,nan,ETD_SEP_opt
0.3,LIR,Overall,0.05365193614266298,ETD_SEP_opt
0.3,LIR,Male,0.05552014543051116,ETD_SEP_opt
0.3,LIR,Female,0.04792695398168849,ETD_SEP_opt
0.3,LIR,Under 18,0.045997167757203486,ETD_SEP_opt
0.3,LIR,18-24,0.05948966820903356,ETD_SEP_opt
0.3,LIR,25-34,0.05176009407098188,ETD_SEP_opt
0.3,LIR,35-44,0.04859908308462983,ETD_SEP_opt
0.3,LIR,45-49,0.05248042986449763,ETD_SEP_opt
0.3,LIR,50-55,0.033651337902266626,ETD_SEP_opt
0.3,LIR,56+,0.065121609092287,ETD_SEP_opt
0.3,SEP,Overall,0.8799781704104691,ETD_SEP_opt
0.3,SEP,Male,0.8792386783677171,ETD_SEP_opt
0.3,SEP,Female,0.8814033975237434,ETD_SEP_opt
0.3,SEP,Under 18,0.8809325179639456,ETD_SEP_opt
0.3,SEP,18-24,0.8789934709232977,ETD_SEP_opt
0.3,SEP,25-34,0.8804194779023932,ETD_SEP_opt
0.3,SEP,35-44,0.8775287457349898,ETD_SEP_opt
0.3,SEP,45-49,0.8842464890752245,ETD_SEP_opt
0.3,SEP,50-55,0.8770069324036653,ETD_SEP_opt
0.3,SEP,56+,0.8788318668902732,ETD_SEP_opt
0.3,ETD,Overall,0.3104160026711591,ETD_SEP_opt
0.3,ETD,Male,0.3114143555320026,ETD_SEP_opt
0.3,ETD,Female,0.3116204262163249,ETD_SEP_opt
0.3,ETD,Under 18,0.3103674540682415,ETD_SEP_opt
0.3,ETD,18-24,0.3122114156596915,ETD_SEP_opt
0.3,ETD,25-34,0.31158371913580246,ETD_SEP_opt
0.3,ETD,35-44,0.3113026819923372,ETD_SEP_opt
0.3,ETD,45-49,0.31082981715893104,ETD_SEP_opt
0.3,ETD,50-55,0.30357142857142855,ETD_SEP_opt
0.3,ETD,56+,0.3071895424836601,ETD_SEP_opt
0.35,ndcg,Overall,0.03571428571428571,ETD_SEP_opt
