alpha,metric,group,data,opt
0.1,LIR,35-44,0.06971817807957006,ETD_LIR_opt
0.1,LIR,45-49,0.07533862154305697,ETD_LIR_opt
0.1,LIR,50-55,0.045659018017067544,ETD_LIR_opt
0.1,LIR,56+,0.0783285583351294,ETD_LIR_opt
0.1,SEP,Overall,0.8568416552942307,ETD_LIR_opt
0.1,SEP,Male,0.8559242686059081,ETD_LIR_opt
0.1,SEP,Female,0.8587240257243646,ETD_LIR_opt
0.1,SEP,Under 18,0.8583648327458131,ETD_LIR_opt
0.1,SEP,18-24,0.8560656315830462,ETD_LIR_opt
0.1,SEP,25-34,0.8563337882236975,ETD_LIR_opt
0.1,SEP,35-44,0.8521566128449605,ETD_LIR_opt
0.1,SEP,45-49,0.8596917189451747,ETD_LIR_opt
0.1,SEP,50-55,0.8548605288241902,ETD_LIR_opt
0.1,SEP,56+,0.8656001157754997,ETD_LIR_opt
0.1,ETD,Overall,0.307259178315045,ETD_LIR_opt
0.1,ETD,Male,0.30808749926396983,ETD_LIR_opt
0.1,ETD,Female,0.3083590224724121,ETD_LIR_opt
0.1,ETD,Under 18,0.30743657042869643,ETD_LIR_opt
0.1,ETD,18-24,0.309215050594361,ETD_LIR_opt
0.1,ETD,25-34,0.3079668209876543,ETD_LIR_opt
0.1,ETD,35-44,0.30507662835249044,ETD_LIR_opt
0.1,ETD,45-49,0.30379746835443033,ETD_LIR_opt
0.1,ETD,50-55,0.30158730158730157,ETD_LIR_opt
0.1,ETD,56+,0.30228758169934633,ETD_LIR_opt
0.15,ndcg,Overall,0.03571428571428571,ETD_LIR_opt
0.15,ndcg,Male,0.1,ETD_LIR_opt
0.15,ndcg,Female,0.0,ETD_LIR_opt
0.15,ndcg,Under 18,0.0,ETD_LIR_opt
0.15,ndcg,18-24,0.0,ETD_LIR_opt
0.15,ndcg,25-34,0.25,ETD_LIR_opt
0.15,ndcg,35-44,nan,ETD_LIR_opt
0.15,ndcg,45-49,nan,ETD_LIR_opt
0.15,ndcg,50-55,nan,ETD_LIR_opt
0.15,ndcg,56+,nan,ETD_LIR_opt
0.15,hr,Overall,0.07142857142857142,ETD_LIR_opt
0.15,hr,Male,0.2,ETD_LIR_opt
0.15,hr,Female,0.0,ETD_LIR_opt
0.15,hr,Under 18,0.0,ETD_LIR_opt
0.15,hr,18-24,0.0,ETD_LIR_opt
0.15,hr,25-34,0.5,ETD_LIR_opt
0.15,hr,35-44,nan,ETD_LIR_opt
0.15,hr,45-49,nan,ETD_LIR_opt
0.15,hr,50-55,nan,ETD_LIR_opt
0.15,hr,56+,nan,ETD_LIR_opt
0.15,recall,Overall,0.017857142857142856,ETD_LIR_opt
0.15,recall,Male,0.05,ETD_LIR_opt
0.15,recall,Female,0.0,ETD_LIR_opt
0.15,recall,Under 18,0.0,ETD_LIR_opt
0.15,recall,18-24,0.0,ETD_LIR_opt
0.15,recall,25-34,0.125,ETD_LIR_opt
0.15,recall,35-44,nan,ETD_LIR_opt
0.15,recall,45-49,nan,ETD_LIR_opt
0.15,recall,50-55,nan,ETD_LIR_opt
0.15,recall,56+,nan,ETD_LIR_opt
0.15,precision,Overall,0.0071428571428571435,ETD_LIR_opt
0.15,precision,Male,0.02,ETD_LIR_opt
0.15,precision,Female,0.0,ETD_LIR_opt
0.15,precision,Under 18,0.0,ETD_LIR_opt
0.15,precision,18-24,0.0,ETD_LIR_opt
0.15,precision,25-34,0.05,ETD_LIR_opt
0.15,precision,35-44,nan,ETD_LIR_opt
0.15,precision,45-49,nan,ETD_LIR_opt
0.15,precision,50-55,nan,ETD_LIR_opt
0.15,precision,56+,nan,ETD_LIR_opt
0.15,LIR,Overall,0.08725159479354819,ETD_LIR_opt
0.15,LIR,Male,0.08871835881882086,ETD_LIR_opt
0.15,LIR,Female,0.0827568104384628,ETD_LIR_opt
0.15,LIR,Under 18,0.0770195795013497,ETD_LIR_opt
0.15,LIR,18-24,0.09482799015411646,ETD_LIR_opt
0.15,LIR,25-34,0.08856560922348433,ETD_LIR_opt
0.15,LIR,35-44,0.06985202441904806,ETD_LIR_opt
0.15,LIR,45-49,0.07533862154305697,ETD_LIR_opt
0.15,LIR,50-55,0.045659018017067544,ETD_LIR_opt
0.15,LIR,56+,0.08173952359000267,ETD_LIR_opt
0.15,SEP,Overall,0.8571249306723034,ETD_LIR_opt
0.15,SEP,Male,0.8561707518463822,ETD_LIR_opt
0.15,SEP,Female,0.8590400112041514,ETD_LIR_opt
0.15,SEP,Under 18,0.8587303177982407,ETD_LIR_opt
0.15,SEP,18-24,0.8563235449761138,ETD_LIR_opt
0.15,SEP,25-34,0.8565167362236307,ETD_LIR_opt
0.15,SEP,35-44,0.8522479244226806,ETD_LIR_opt
0.15,SEP,45-49,0.860654517631767,ETD_LIR_opt
0.15,SEP,50-55,0.8543806582540329,ETD_LIR_opt
0.15,SEP,56+,0.8661403304023572,ETD_LIR_opt
0.15,ETD,Overall,0.3081166810848549,ETD_LIR_opt
0.15,ETD,Male,0.3089707354413237,ETD_LIR_opt
0.15,ETD,Female,0.309431264799178,ETD_LIR_opt
0.15,ETD,Under 18,0.30848643919510066,ETD_LIR_opt
0.15,ETD,18-24,0.31005010315355147,ETD_LIR_opt
0.15,ETD,25-34,0.30888310185185186,ETD_LIR_opt
0.15,ETD,35-44,0.30603448275862066,ETD_LIR_opt
0.15,ETD,45-49,0.3052039381153304,ETD_LIR_opt
0.15,ETD,50-55,0.30357142857142855,ETD_LIR_opt
0.15,ETD,56+,0.30392156862745096,ETD_LIR_opt
0.2,ndcg,Overall,0.03571428571428571,ETD_LIR_opt
0.2,ndcg,Male,0.1,ETD_LIR_opt
0.2,ndcg,Female,0.0,ETD_LIR_opt
0.2,ndcg,Under 18,0.0,ETD_LIR_opt
0.2,ndcg,18-24,0.0,ETD_LIR_opt
0.2,ndcg,25-34,0.25,ETD_LIR_opt
0.2,ndcg,35-44,nan,ETD_LIR_opt
0.2,ndcg,45-49,nan,ETD_LIR_opt
0.2,ndcg,50-55,nan,ETD_LIR_opt
0.2,ndcg,56+,nan,ETD_LIR_opt
0.2,hr,Overall,0.07142857142857142,ETD_LIR_opt
0.2,hr,Male,0.2,ETD_LIR_opt
0.2,hr,Female,0.0,ETD_LIR_opt
0.2,hr,Under 18,0.0,ETD_LIR_opt
0.2,hr,18-24,0.0,ETD_LIR_opt
0.2,hr,25-34,0.5,ETD_LIR_opt
0.2,hr,35-44,nan,ETD_LIR_opt
0.2,hr,45-49,nan,ETD_LIR_opt
0.2,hr,50-55,nan,ETD_LIR_opt
0.2,hr,56+,nan,ETD_LIR_opt
0.2,recall,Overall,0.017857142857142856,ETD_LIR_opt
0.2,recall,Male,0.05,ETD_LIR_opt
0.2,recall,Female,0.0,ETD_LIR_opt
0.2,recall,Under 18,0.0,ETD_LIR_opt
0.2,recall,18-24,0.0,ETD_LIR_opt
0.2,recall,25-34,0.125,ETD_LIR_opt
0.2,recall,35-44,nan,ETD_LIR_opt
0.2,recall,45-49,nan,ETD_LIR_opt
0.2,recall,50-55,nan,ETD_LIR_opt
0.2,recall,56+,nan,ETD_LIR_opt
0.2,precision,Overall,0.0071428571428571435,ETD_LIR_opt
0.2,precision,Male,0.02,ETD_LIR_opt
0.2,precision,Female,0.0,ETD_LIR_opt
0.2,precision,Under 18,0.0,ETD_LIR_opt
0.2,precision,18-24,0.0,ETD_LIR_opt
0.2,precision,25-34,0.05,ETD_LIR_opt
0.2,precision,35-44,nan,ETD_LIR_opt
0.2,precision,45-49,nan,ETD_LIR_opt
0.2,precision,50-55,nan,ETD_LIR_opt
0.2,precision,56+,nan,ETD_LIR_opt
0.2,LIR,Overall,0.08779583131383135,ETD_LIR_opt
0.2,LIR,Male,0.08926333723527781,ETD_LIR_opt
0.2,LIR,Female,0.08329877347558332,ETD_LIR_opt
0.2,LIR,Under 18,0.07769484042267161,ETD_LIR_opt
0.2,LIR,18-24,0.09542284891503744,ETD_LIR_opt
0.2,LIR,25-34,0.08867692517725033,ETD_LIR_opt
0.2,LIR,35-44,0.07080021504764149,ETD_LIR_opt
0.2,LIR,45-49,0.07997012732069722,ETD_LIR_opt
0.2,LIR,50-55,0.045659018017067544,ETD_LIR_opt
0.2,LIR,56+,0.08173952359000267,ETD_LIR_opt
0.2,SEP,Overall,0.8573685684879011,ETD_LIR_opt
0.2,SEP,Male,0.856416398746752,ETD_LIR_opt
0.2,SEP,Female,0.8593121140117114,ETD_LIR_opt
0.2,SEP,Under 18,0.8589753898048886,ETD_LIR_opt
0.2,SEP,18-24,0.8566319758976293,ETD_LIR_opt
0.2,SEP,25-34,0.8566916575554688,ETD_LIR_opt
0.2,SEP,35-44,0.8524555090248996,ETD_LIR_opt
0.2,SEP,45-49,0.8611503600541189,ETD_LIR_opt
0.2,SEP,50-55,0.8542632293747001,ETD_LIR_opt
0.2,SEP,56+,0.8658616276631668,ETD_LIR_opt
0.2,ETD,Overall,0.30886794457344935,ETD_LIR_opt
0.2,ETD,Male,0.309780368603898,ETD_LIR_opt
0.2,ETD,Female,0.31005673948979134,ETD_LIR_opt
0.2,ETD,Under 18,0.30923009623797026,ETD_LIR_opt
0.2,ETD,18-24,0.31073779349641417,ETD_LIR_opt
0.2,ETD,25-34,0.3097993827160494,ETD_LIR_opt
0.2,ETD,35-44,0.30627394636015326,ETD_LIR_opt
0.2,ETD,45-49,0.3066104078762306,ETD_LIR_opt
0.2,ETD,50-55,0.30555555555555564,ETD_LIR_opt
0.2,ETD,56+,0.30718954248366004,ETD_LIR_opt
0.25,ndcg,Overall,0.03571428571428571,ETD_LIR_opt
0.25,ndcg,Male,0.1,ETD_LIR_opt
0.25,ndcg,Female,0.0,ETD_LIR_opt
0.25,ndcg,Under 18,0.0,ETD_LIR_opt
0.25,ndcg,18-24,0.0,ETD_LIR_opt
0.25,ndcg,25-34,0.25,ETD_LIR_opt
