alpha,metric,group,data,opt
0.05,LIR,56+,0.04217382825548745,baseline
0.05,SEP,Overall,0.7898733498863826,baseline
0.05,SEP,Male,0.7897462514940934,baseline
0.05,SEP,Female,0.7891885875098725,baseline
0.05,SEP,Under 18,0.7885941670002047,baseline
0.05,SEP,18-24,0.789753034664713,baseline
0.05,SEP,25-34,0.7904032448559327,baseline
0.05,SEP,35-44,0.7898590371583436,baseline
0.05,SEP,45-49,0.7980110828655317,baseline
0.05,SEP,50-55,0.7772976143629678,baseline
0.05,SEP,56+,0.7896628129144593,baseline
0.05,ETD,Overall,0.1303100669307472,baseline
0.05,ETD,Male,0.13058646882176297,baseline
0.05,ETD,Female,0.12911584684805436,baseline
0.05,ETD,Under 18,0.13066491688538934,baseline
0.05,ETD,18-24,0.13036644071126832,baseline
0.05,ETD,25-34,0.12948495370370372,baseline
0.05,ETD,35-44,0.1305076628352491,baseline
0.05,ETD,45-49,0.12517580872011247,baseline
0.05,ETD,50-55,0.12896825396825398,baseline
0.05,ETD,56+,0.13398692810457516,baseline
0.1,ndcg,Overall,0.08595733393433348,baseline
0.1,ndcg,Male,0.08677785426956099,baseline
0.1,ndcg,Female,0.08770015418309048,baseline
0.1,ndcg,Under 18,0.09112090797937661,baseline
0.1,ndcg,18-24,0.08413522221292175,baseline
0.1,ndcg,25-34,0.08856266080725367,baseline
0.1,ndcg,35-44,0.0950809658115496,baseline
0.1,ndcg,45-49,0.10430245682486514,baseline
0.1,ndcg,50-55,0.043126916424289,baseline
0.1,ndcg,56+,0.032256270641430454,baseline
0.1,hr,Overall,0.18183068564747953,baseline
0.1,hr,Male,0.18338223526273673,baseline
0.1,hr,Female,0.18045417680454176,baseline
0.1,hr,Under 18,0.18915710328452712,baseline
0.1,hr,18-24,0.17784711388455537,baseline
0.1,hr,25-34,0.18908296943231442,baseline
0.1,hr,35-44,0.18736383442265794,baseline
0.1,hr,45-49,0.19230769230769232,baseline
0.1,hr,50-55,0.10909090909090909,baseline
0.1,hr,56+,0.058823529411764705,baseline
0.1,recall,Overall,0.010420076699734443,baseline
0.1,recall,Male,0.009774195040094706,baseline
0.1,recall,Female,0.011674064833109616,baseline
0.1,recall,Under 18,0.011422783085225317,baseline
0.1,recall,18-24,0.009728917406788341,baseline
0.1,recall,25-34,0.010282177756670279,baseline
0.1,recall,35-44,0.008660360417551215,baseline
0.1,recall,45-49,0.01796113582121035,baseline
0.1,recall,50-55,0.0071025250408044225,baseline
0.1,recall,56+,0.003576956804781909,baseline
0.1,precision,Overall,0.026937624647548314,baseline
0.1,precision,Male,0.027580688183515605,baseline
