alpha,metric,group,data,opt
0,recall,college/grad student,0.05071529518400256,ETDopt
0,recall,customer service,0.04907840010454368,ETDopt
0,recall,doctor/health care,0.043702981613921776,ETDopt
0,recall,executive/managerial,0.04533659669069326,ETDopt
0,recall,farmer,0.04786917805039268,ETDopt
0,recall,homemaker,0.05315863414500048,ETDopt
0,recall,K-12 student,0.03680685740762737,ETDopt
0,recall,lawyer,0.04762020231521395,ETDopt
0,recall,programmer,0.0430411768395452,ETDopt
0,recall,retired,0.04825583349048261,ETDopt
0,recall,sales/marketing,0.043767243209046285,ETDopt
0,recall,scientist,0.04802288412801533,ETDopt
0,recall,self-employed,0.04722105043694987,ETDopt
0,recall,technician/engineer,0.05085908001641068,ETDopt
0,recall,tradesman/craftsman,0.04315542624577481,ETDopt
0,recall,unemployed,0.046930466813462225,ETDopt
0,recall,writer,0.047063145006741684,ETDopt
0,precision,Overall,0.09665562913907284,ETDopt
0,precision,Male,0.09526668205957055,ETDopt
0,precision,Female,0.1,ETDopt
0,precision,Under 18,0.07601809954751132,ETDopt
0,precision,18-24,0.10117860380779692,ETDopt
0,precision,25-34,0.09398854961832061,ETDopt
0,precision,35-44,0.10092204526404022,ETDopt
0,precision,45-49,0.09290909090909091,ETDopt
0,precision,50-55,0.0959677419354839,ETDopt
0,precision,56+,0.1023684210526316,ETDopt
0,precision,other,0.0849507735583685,ETDopt
0,precision,academic/educator,0.09867424242424243,ETDopt
0,precision,artist,0.09775280898876405,ETDopt
0,precision,clerical/admin,0.08786127167630058,ETDopt
0,precision,college/grad student,0.09525691699604745,ETDopt
0,precision,customer service,0.10535714285714286,ETDopt
0,precision,doctor/health care,0.09618644067796611,ETDopt
0,precision,executive/managerial,0.09941089837997054,ETDopt
0,precision,farmer,0.09411764705882353,ETDopt
0,precision,homemaker,0.11956521739130435,ETDopt
0,precision,K-12 student,0.07783505154639175,ETDopt
0,precision,lawyer,0.07829457364341084,ETDopt
0,precision,programmer,0.0904639175257732,ETDopt
0,precision,retired,0.10845070422535212,ETDopt
0,precision,sales/marketing,0.09966887417218544,ETDopt
0,precision,scientist,0.10694444444444445,ETDopt
0,precision,self-employed,0.10041493775933612,ETDopt
0,precision,technician/engineer,0.10976095617529881,ETDopt
0,precision,tradesman/craftsman,0.09285714285714286,ETDopt
0,precision,unemployed,0.1,ETDopt
0,precision,writer,0.10142348754448399,ETDopt
0,LIR,Overall,0.14619996694883652,ETDopt
0,LIR,Male,0.15101416002239904,ETDopt
0,LIR,Female,0.13399254879801742,ETDopt
0,LIR,Under 18,0.1052024035831632,ETDopt
0,LIR,18-24,0.13420656462125738,ETDopt
0,LIR,25-34,0.16477039973959445,ETDopt
0,LIR,35-44,0.14245467037499213,ETDopt
0,LIR,45-49,0.13245470700359338,ETDopt
0,LIR,50-55,0.15025128434486093,ETDopt
0,LIR,56+,0.12878979720082884,ETDopt
0,LIR,other,0.14227208279936338,ETDopt
0,LIR,academic/educator,0.15551184668003568,ETDopt
0,LIR,artist,0.16250865216781718,ETDopt
0,LIR,clerical/admin,0.15835328203582305,ETDopt
0,LIR,college/grad student,0.14457692162718688,ETDopt
0,LIR,customer service,0.18580638163904206,ETDopt
0,LIR,doctor/health care,0.14441402534766304,ETDopt
0,LIR,executive/managerial,0.14887974876372903,ETDopt
0,LIR,farmer,0.1695891552743914,ETDopt
0,LIR,homemaker,0.12127536063376114,ETDopt
0,LIR,K-12 student,0.11241052753850528,ETDopt
0,LIR,lawyer,0.12506248191741037,ETDopt
0,LIR,programmer,0.1629330412522017,ETDopt
0,LIR,retired,0.10437296864432952,ETDopt
0,LIR,sales/marketing,0.11242747401950083,ETDopt
0,LIR,scientist,0.11453120929716369,ETDopt
0,LIR,self-employed,0.13539745315326532,ETDopt
0,LIR,technician/engineer,0.15043850187377933,ETDopt
0,LIR,tradesman/craftsman,0.13632684005525647,ETDopt
0,LIR,unemployed,0.19154654540840454,ETDopt
0,LIR,writer,0.18215281322676613,ETDopt
0,SEP,Overall,0.563660207711678,ETDopt
0,SEP,Male,0.5629936010004565,ETDopt
0,SEP,Female,0.5653388546316099,ETDopt
0,SEP,Under 18,0.5675212689590906,ETDopt
0,SEP,18-24,0.5679054037339082,ETDopt
0,SEP,25-34,0.5624750027566776,ETDopt
0,SEP,35-44,0.5626254118708508,ETDopt
0,SEP,45-49,0.562984955293271,ETDopt
0,SEP,50-55,0.5614244553397426,ETDopt
0,SEP,56+,0.5627216091725643,ETDopt
0,SEP,other,0.5579800606164012,ETDopt
0,SEP,academic/educator,0.5654730894512904,ETDopt
0,SEP,artist,0.5665666280660746,ETDopt
0,SEP,clerical/admin,0.5671847508347154,ETDopt
0,SEP,college/grad student,0.5619616470759727,ETDopt
0,SEP,customer service,0.5571432939316351,ETDopt
0,SEP,doctor/health care,0.5654703340610923,ETDopt
0,SEP,executive/managerial,0.5693224022342233,ETDopt
0,SEP,farmer,0.5915444969187419,ETDopt
0,SEP,homemaker,0.5749148841836852,ETDopt
0,SEP,K-12 student,0.5656068859706573,ETDopt
0,SEP,lawyer,0.5575880356286789,ETDopt
0,SEP,programmer,0.5557650254521044,ETDopt
0,SEP,retired,0.5641541604243236,ETDopt
0,SEP,sales/marketing,0.5690038958354597,ETDopt
0,SEP,scientist,0.5604177345061335,ETDopt
0,SEP,self-employed,0.5599367933475233,ETDopt
0,SEP,technician/engineer,0.5688366069547456,ETDopt
0,SEP,tradesman/craftsman,0.572826429276258,ETDopt
0,SEP,unemployed,0.5374193727379563,ETDopt
0,SEP,writer,0.5626351484427806,ETDopt
0,ETD,Overall,0.14880794701986758,ETDopt
0,ETD,Male,0.14841837912722233,ETDopt
0,ETD,Female,0.14976580796252928,ETDopt
0,ETD,Under 18,0.146606334841629,ETDopt
0,ETD,18-24,0.14805077062556665,ETDopt
0,ETD,25-34,0.14871183206106872,ETDopt
0,ETD,35-44,0.14786253143336128,ETDopt
0,ETD,45-49,0.15072727272727274,ETDopt
0,ETD,50-55,0.15302419354838712,ETDopt
0,ETD,56+,0.14736842105263157,ETDopt
0,ETD,other,0.14810126582278482,ETDopt
0,ETD,academic/educator,0.15018939393939396,ETDopt
0,ETD,artist,0.15730337078651685,ETDopt
0,ETD,clerical/admin,0.13815028901734103,ETDopt
0,ETD,college/grad student,0.1461133069828722,ETDopt
0,ETD,customer service,0.14821428571428572,ETDopt
0,ETD,doctor/health care,0.14745762711864407,ETDopt
0,ETD,executive/managerial,0.15272459499263624,ETDopt
0,ETD,farmer,0.14117647058823532,ETDopt
0,ETD,homemaker,0.1510869565217391,ETDopt
0,ETD,K-12 student,0.14432989690721648,ETDopt
0,ETD,lawyer,0.1434108527131783,ETDopt
0,ETD,programmer,0.14561855670103094,ETDopt
0,ETD,retired,0.1492957746478873,ETDopt
0,ETD,sales/marketing,0.15099337748344369,ETDopt
0,ETD,scientist,0.14791666666666667,ETDopt
0,ETD,self-employed,0.14356846473029047,ETDopt
0,ETD,technician/engineer,0.15378486055776897,ETDopt
0,ETD,tradesman/craftsman,0.1428571428571428,ETDopt
0,ETD,unemployed,0.1486111111111111,ETDopt
0,ETD,writer,0.1501779359430605,ETDopt
0.05,ndcg,Overall,0.3185972691982785,ETDopt
0.05,ndcg,Male,0.31610722011888137,ETDopt
0.05,ndcg,Female,0.32479248662321836,ETDopt
0.05,ndcg,Under 18,0.28532260089546,ETDopt
0.05,ndcg,18-24,0.32011601886956703,ETDopt
0.05,ndcg,25-34,0.31368317711197347,ETDopt
0.05,ndcg,35-44,0.3288359340059475,ETDopt
0.05,ndcg,45-49,0.29865483901237133,ETDopt
0.05,ndcg,50-55,0.3230619568553087,ETDopt
0.05,ndcg,56+,0.35100414032493105,ETDopt
0.05,ndcg,other,0.28165536687201037,ETDopt
0.05,ndcg,academic/educator,0.3095268506854183,ETDopt
0.05,ndcg,artist,0.3058368785180154,ETDopt
0.05,ndcg,clerical/admin,0.2811747598525262,ETDopt
0.05,ndcg,college/grad student,0.31983312763378935,ETDopt
0.05,ndcg,customer service,0.297754956983668,ETDopt
0.05,ndcg,doctor/health care,0.3454719265467569,ETDopt
0.05,ndcg,executive/managerial,0.3383922197166493,ETDopt
0.05,ndcg,farmer,0.37447434084115194,ETDopt
0.05,ndcg,homemaker,0.3911912370056734,ETDopt
0.05,ndcg,K-12 student,0.29000737959461775,ETDopt
0.05,ndcg,lawyer,0.30093000498393896,ETDopt
0.05,ndcg,programmer,0.30734382236322455,ETDopt
0.05,ndcg,retired,0.3575582732892921,ETDopt
0.05,ndcg,sales/marketing,0.3169372342624769,ETDopt
0.05,ndcg,scientist,0.31806033230155756,ETDopt
0.05,ndcg,self-employed,0.3134134958846187,ETDopt
0.05,ndcg,technician/engineer,0.3663773070435803,ETDopt
0.05,ndcg,tradesman/craftsman,0.2795912848878637,ETDopt
0.05,ndcg,unemployed,0.33836245748666444,ETDopt
0.05,ndcg,writer,0.32047155039398245,ETDopt
0.05,hr,Overall,0.5326158940397351,ETDopt
0.05,hr,Male,0.5257446317247749,ETDopt
0.05,hr,Female,0.5497658079625293,ETDopt
0.05,hr,Under 18,0.4841628959276018,ETDopt
0.05,hr,18-24,0.5385312783318223,ETDopt
0.05,hr,25-34,0.5333969465648855,ETDopt
0.05,hr,35-44,0.5314333612740989,ETDopt
0.05,hr,45-49,0.5127272727272727,ETDopt
0.05,hr,50-55,0.532258064516129,ETDopt
0.05,hr,56+,0.5710526315789474,ETDopt
0.05,hr,other,0.4936708860759494,ETDopt
0.05,hr,academic/educator,0.5340909090909091,ETDopt
0.05,hr,artist,0.5056179775280899,ETDopt
0.05,hr,clerical/admin,0.4624277456647399,ETDopt
0.05,hr,college/grad student,0.5296442687747036,ETDopt
0.05,hr,customer service,0.5089285714285714,ETDopt
0.05,hr,doctor/health care,0.5508474576271186,ETDopt
0.05,hr,executive/managerial,0.5508100147275405,ETDopt
0.05,hr,farmer,0.5882352941176471,ETDopt
0.05,hr,homemaker,0.6413043478260869,ETDopt
0.05,hr,K-12 student,0.5051546391752577,ETDopt
0.05,hr,lawyer,0.5193798449612403,ETDopt
0.05,hr,programmer,0.49742268041237114,ETDopt
0.05,hr,retired,0.5915492957746479,ETDopt
0.05,hr,sales/marketing,0.5496688741721855,ETDopt
0.05,hr,scientist,0.5486111111111112,ETDopt
0.05,hr,self-employed,0.5269709543568465,ETDopt
0.05,hr,technician/engineer,0.5916334661354582,ETDopt
0.05,hr,tradesman/craftsman,0.45714285714285713,ETDopt
0.05,hr,unemployed,0.5555555555555556,ETDopt
0.05,hr,writer,0.5444839857651246,ETDopt
0.05,recall,Overall,0.045788976228422935,ETDopt
0.05,recall,Male,0.044092399813368995,ETDopt
0.05,recall,Female,0.05007743987747778,ETDopt
0.05,recall,Under 18,0.03862089168674879,ETDopt
0.05,recall,18-24,0.04624160073070182,ETDopt
0.05,recall,25-34,0.045185513221460666,ETDopt
0.05,recall,35-44,0.04662613809860554,ETDopt
0.05,recall,45-49,0.04532971863429919,ETDopt
0.05,recall,50-55,0.04665709103148357,ETDopt
0.05,recall,56+,0.048814914129997916,ETDopt
0.05,recall,other,0.04469963912828492,ETDopt
0.05,recall,academic/educator,0.04384136543036896,ETDopt
0.05,recall,artist,0.04432723596853574,ETDopt
0.05,recall,clerical/admin,0.042741779255595594,ETDopt
0.05,recall,college/grad student,0.04984018415055052,ETDopt
0.05,recall,customer service,0.04901001788478204,ETDopt
0.05,recall,doctor/health care,0.04361732421621672,ETDopt
0.05,recall,executive/managerial,0.04405552746947497,ETDopt
0.05,recall,farmer,0.049459003169629576,ETDopt
0.05,recall,homemaker,0.055133809831606734,ETDopt
0.05,recall,K-12 student,0.040146317845849946,ETDopt
0.05,recall,lawyer,0.046581290538835196,ETDopt
0.05,recall,programmer,0.04316885879537752,ETDopt
0.05,recall,retired,0.04909961771027542,ETDopt
0.05,recall,sales/marketing,0.04392259405697669,ETDopt
0.05,recall,scientist,0.04514767417952179,ETDopt
0.05,recall,self-employed,0.04641168441738919,ETDopt
0.05,recall,technician/engineer,0.04924679306883639,ETDopt
0.05,recall,tradesman/craftsman,0.041157237583216655,ETDopt
0.05,recall,unemployed,0.045317203930437394,ETDopt
0.05,recall,writer,0.0482664227278415,ETDopt
0.05,precision,Overall,0.09600993377483445,ETDopt
0.05,precision,Male,0.09473562687601016,ETDopt
0.05,precision,Female,0.0990632318501171,ETDopt
0.05,precision,Under 18,0.07782805429864255,ETDopt
0.05,precision,18-24,0.09909338168631006,ETDopt
0.05,precision,25-34,0.09389312977099237,ETDopt
0.05,precision,35-44,0.10067057837384744,ETDopt
0.05,precision,45-49,0.09163636363636363,ETDopt
0.05,precision,50-55,0.09516129032258065,ETDopt
0.05,precision,56+,0.1013157894736842,ETDopt
0.05,precision,other,0.08481012658227848,ETDopt
0.05,precision,academic/educator,0.0946969696969697,ETDopt
0.05,precision,artist,0.09737827715355805,ETDopt
0.05,precision,clerical/admin,0.08497109826589595,ETDopt
0.05,precision,college/grad student,0.09499341238471673,ETDopt
0.05,precision,customer service,0.1017857142857143,ETDopt
0.05,precision,doctor/health care,0.09618644067796611,ETDopt
0.05,precision,executive/managerial,0.09867452135493372,ETDopt
0.05,precision,farmer,0.09999999999999999,ETDopt
0.05,precision,homemaker,0.12065217391304348,ETDopt
0.05,precision,K-12 student,0.07989690721649484,ETDopt
0.05,precision,lawyer,0.07984496124031008,ETDopt
0.05,precision,programmer,0.0907216494845361,ETDopt
0.05,precision,retired,0.10633802816901407,ETDopt
0.05,precision,sales/marketing,0.10033112582781457,ETDopt
0.05,precision,scientist,0.10625000000000001,ETDopt
0.05,precision,self-employed,0.09875518672199173,ETDopt
0.05,precision,technician/engineer,0.10876494023904383,ETDopt
0.05,precision,tradesman/craftsman,0.08714285714285715,ETDopt
0.05,precision,unemployed,0.10138888888888889,ETDopt
0.05,precision,writer,0.10320284697508897,ETDopt
0.05,LIR,Overall,0.14828794264074022,ETDopt
0.05,LIR,Male,0.15334155272531683,ETDopt
0.05,LIR,Female,0.13547343135484957,ETDopt
0.05,LIR,Under 18,0.11219690890685732,ETDopt
0.05,LIR,18-24,0.1441225899002501,ETDopt
0.05,LIR,25-34,0.16369248912779027,ETDopt
0.05,LIR,35-44,0.1448189840802006,ETDopt
0.05,LIR,45-49,0.13409145958833718,ETDopt
0.05,LIR,50-55,0.1527077406793082,ETDopt
0.05,LIR,56+,0.1220692229183917,ETDopt
0.05,LIR,other,0.14758251987175827,ETDopt
0.05,LIR,academic/educator,0.15025742550130877,ETDopt
0.05,LIR,artist,0.17220029580171703,ETDopt
0.05,LIR,clerical/admin,0.1573506869997603,ETDopt
0.05,LIR,college/grad student,0.1499989380931569,ETDopt
0.05,LIR,customer service,0.19656642431514612,ETDopt
0.05,LIR,doctor/health care,0.15203537685747465,ETDopt
0.05,LIR,executive/managerial,0.14860406054400738,ETDopt
0.05,LIR,farmer,0.16090948438595004,ETDopt
0.05,LIR,homemaker,0.12277197409758504,ETDopt
0.05,LIR,K-12 student,0.12111818673095866,ETDopt
0.05,LIR,lawyer,0.13892281335845336,ETDopt
0.05,LIR,programmer,0.16242193553046888,ETDopt
0.05,LIR,retired,0.0988432088216091,ETDopt
0.05,LIR,sales/marketing,0.12026278235210856,ETDopt
0.05,LIR,scientist,0.11680425094364225,ETDopt
0.05,LIR,self-employed,0.1324638256205148,ETDopt
0.05,LIR,technician/engineer,0.14800180109694286,ETDopt
0.05,LIR,tradesman/craftsman,0.11438377292613544,ETDopt
0.05,LIR,unemployed,0.19340930654006808,ETDopt
0.05,LIR,writer,0.18363492012076055,ETDopt
0.05,SEP,Overall,0.5888551231593162,ETDopt
0.05,SEP,Male,0.5885158685134528,ETDopt
0.05,SEP,Female,0.5897184498921181,ETDopt
0.05,SEP,Under 18,0.5936986828442768,ETDopt
0.05,SEP,18-24,0.5939408674599995,ETDopt
0.05,SEP,25-34,0.5879530585130675,ETDopt
0.05,SEP,35-44,0.5863359148930218,ETDopt
0.05,SEP,45-49,0.5885189035051683,ETDopt
0.05,SEP,50-55,0.5869421724463126,ETDopt
0.05,SEP,56+,0.5871581096277871,ETDopt
0.05,SEP,other,0.5837759177060516,ETDopt
0.05,SEP,academic/educator,0.5885262080121142,ETDopt
0.05,SEP,artist,0.5931791925465487,ETDopt
0.05,SEP,clerical/admin,0.592020788039102,ETDopt
0.05,SEP,college/grad student,0.5879947687947764,ETDopt
0.05,SEP,customer service,0.5828102713040603,ETDopt
0.05,SEP,doctor/health care,0.5938688610766323,ETDopt
0.05,SEP,executive/managerial,0.594535646352107,ETDopt
0.05,SEP,farmer,0.6117586256109722,ETDopt
0.05,SEP,homemaker,0.5937310361425822,ETDopt
0.05,SEP,K-12 student,0.5922093134080857,ETDopt
0.05,SEP,lawyer,0.5856913144713344,ETDopt
0.05,SEP,programmer,0.5835533819130586,ETDopt
0.05,SEP,retired,0.5853488742737791,ETDopt
0.05,SEP,sales/marketing,0.5918384683887588,ETDopt
0.05,SEP,scientist,0.582301476130128,ETDopt
0.05,SEP,self-employed,0.5860761088574544,ETDopt
0.05,SEP,technician/engineer,0.5924663408755927,ETDopt
0.05,SEP,tradesman/craftsman,0.5972291993008753,ETDopt
0.05,SEP,unemployed,0.5725291808443237,ETDopt
0.05,SEP,writer,0.5865104515983813,ETDopt
0.05,ETD,Overall,0.2333112582781457,ETDopt
0.05,ETD,Male,0.23377972754560147,ETDopt
0.05,ETD,Female,0.23214285714285718,ETDopt
0.05,ETD,Under 18,0.23484162895927604,ETDopt
0.05,ETD,18-24,0.23517679057116953,ETDopt
0.05,ETD,25-34,0.23172709923664125,ETDopt
0.05,ETD,35-44,0.2341994970662196,ETDopt
0.05,ETD,45-49,0.23381818181818181,ETDopt
0.05,ETD,50-55,0.23548387096774195,ETDopt
0.05,ETD,56+,0.22947368421052633,ETDopt
0.05,ETD,other,0.23347398030942335,ETDopt
0.05,ETD,academic/educator,0.23106060606060605,ETDopt
0.05,ETD,artist,0.2449438202247191,ETDopt
0.05,ETD,clerical/admin,0.21734104046242772,ETDopt
0.05,ETD,college/grad student,0.23451910408432147,ETDopt
0.05,ETD,customer service,0.22767857142857142,ETDopt
0.05,ETD,doctor/health care,0.23050847457627122,ETDopt
0.05,ETD,executive/managerial,0.23593519882179675,ETDopt
0.05,ETD,farmer,0.24117647058823533,ETDopt
0.05,ETD,homemaker,0.23369565217391308,ETDopt
0.05,ETD,K-12 student,0.2335051546391753,ETDopt
0.05,ETD,lawyer,0.2387596899224806,ETDopt
0.05,ETD,programmer,0.23170103092783506,ETDopt
0.05,ETD,retired,0.2373239436619718,ETDopt
0.05,ETD,sales/marketing,0.2314569536423841,ETDopt
0.05,ETD,scientist,0.2347222222222222,ETDopt
0.05,ETD,self-employed,0.2323651452282158,ETDopt
0.05,ETD,technician/engineer,0.23207171314741035,ETDopt
0.05,ETD,tradesman/craftsman,0.2428571428571428,ETDopt
0.05,ETD,unemployed,0.23749999999999996,ETDopt
0.05,ETD,writer,0.2288256227758007,ETDopt
0.1,ndcg,Overall,0.31745712235886364,ETDopt
0.1,ndcg,Male,0.3149125582584461,ETDopt
0.1,ndcg,Female,0.3238020752523346,ETDopt
0.1,ndcg,Under 18,0.27352706095313883,ETDopt
0.1,ndcg,18-24,0.3192532193646606,ETDopt
0.1,ndcg,25-34,0.3126877009624136,ETDopt
0.1,ndcg,35-44,0.33055316703346616,ETDopt
0.1,ndcg,45-49,0.296302890935384,ETDopt
0.1,ndcg,50-55,0.32270652428484337,ETDopt
0.1,ndcg,56+,0.3462686246593837,ETDopt
0.1,ndcg,other,0.2853477074323739,ETDopt
0.1,ndcg,academic/educator,0.30683958376373516,ETDopt
0.1,ndcg,artist,0.2976625275083611,ETDopt
0.1,ndcg,clerical/admin,0.28511551299610394,ETDopt
0.1,ndcg,college/grad student,0.3182807721706398,ETDopt
0.1,ndcg,customer service,0.29314387661229435,ETDopt
0.1,ndcg,doctor/health care,0.3470416611188709,ETDopt
0.1,ndcg,executive/managerial,0.3432806635629552,ETDopt
0.1,ndcg,farmer,0.35486649770389705,ETDopt
0.1,ndcg,homemaker,0.3892782827519749,ETDopt
0.1,ndcg,K-12 student,0.27430794183603824,ETDopt
0.1,ndcg,lawyer,0.30161342021173604,ETDopt
0.1,ndcg,programmer,0.30283862565023584,ETDopt
0.1,ndcg,retired,0.35115200830390797,ETDopt
0.1,ndcg,sales/marketing,0.3142725761146031,ETDopt
0.1,ndcg,scientist,0.31880739884125486,ETDopt
0.1,ndcg,self-employed,0.3183470783230777,ETDopt
0.1,ndcg,technician/engineer,0.3610235358559792,ETDopt
0.1,ndcg,tradesman/craftsman,0.28096429198661016,ETDopt
0.1,ndcg,unemployed,0.33649211266666074,ETDopt
0.1,ndcg,writer,0.3197333079242722,ETDopt
0.1,hr,Overall,0.529635761589404,ETDopt
0.1,hr,Male,0.5227430154698683,ETDopt
0.1,hr,Female,0.5468384074941453,ETDopt
0.1,hr,Under 18,0.47058823529411764,ETDopt
0.1,hr,18-24,0.5376246600181324,ETDopt
0.1,hr,25-34,0.5305343511450382,ETDopt
0.1,hr,35-44,0.5297569153394803,ETDopt
0.1,hr,45-49,0.509090909090909,ETDopt
0.1,hr,50-55,0.5362903225806451,ETDopt
0.1,hr,56+,0.5552631578947368,ETDopt
0.1,hr,other,0.4978902953586498,ETDopt
0.1,hr,academic/educator,0.5246212121212122,ETDopt
0.1,hr,artist,0.4868913857677903,ETDopt
0.1,hr,clerical/admin,0.4682080924855491,ETDopt
0.1,hr,college/grad student,0.5230566534914362,ETDopt
0.1,hr,customer service,0.5,ETDopt
0.1,hr,doctor/health care,0.5466101694915254,ETDopt
0.1,hr,executive/managerial,0.561119293078056,ETDopt
0.1,hr,farmer,0.5294117647058824,ETDopt
0.1,hr,homemaker,0.6413043478260869,ETDopt
0.1,hr,K-12 student,0.4845360824742268,ETDopt
0.1,hr,lawyer,0.5193798449612403,ETDopt
0.1,hr,programmer,0.49226804123711343,ETDopt
0.1,hr,retired,0.5845070422535211,ETDopt
0.1,hr,sales/marketing,0.543046357615894,ETDopt
0.1,hr,scientist,0.5486111111111112,ETDopt
0.1,hr,self-employed,0.5352697095435685,ETDopt
0.1,hr,technician/engineer,0.5856573705179283,ETDopt
0.1,hr,tradesman/craftsman,0.45714285714285713,ETDopt
0.1,hr,unemployed,0.5416666666666666,ETDopt
0.1,hr,writer,0.5444839857651246,ETDopt
0.1,recall,Overall,0.04523549076594193,ETDopt
0.1,recall,Male,0.043709824335263825,ETDopt
0.1,recall,Female,0.04910034595569705,ETDopt
0.1,recall,Under 18,0.03631712345098423,ETDopt
0.1,recall,18-24,0.0463199258018269,ETDopt
0.1,recall,25-34,0.044533361094297966,ETDopt
0.1,recall,35-44,0.046192925237713074,ETDopt
0.1,recall,45-49,0.04493856562641207,ETDopt
0.1,recall,50-55,0.04623884686943138,ETDopt
0.1,recall,56+,0.04724451011123888,ETDopt
0.1,recall,other,0.044418311341123964,ETDopt
0.1,recall,academic/educator,0.04355193227980399,ETDopt
0.1,recall,artist,0.04238613027548649,ETDopt
0.1,recall,clerical/admin,0.04296962949446768,ETDopt
0.1,recall,college/grad student,0.048676873995890185,ETDopt
0.1,recall,customer service,0.04649918095083377,ETDopt
0.1,recall,doctor/health care,0.042991704208586015,ETDopt
0.1,recall,executive/managerial,0.044260407389700725,ETDopt
0.1,recall,farmer,0.04786917805039268,ETDopt
0.1,recall,homemaker,0.05350614491510926,ETDopt
0.1,recall,K-12 student,0.03805658816565565,ETDopt
0.1,recall,lawyer,0.044976072067451654,ETDopt
0.1,recall,programmer,0.04279255950874059,ETDopt
0.1,recall,retired,0.04811040737795755,ETDopt
0.1,recall,sales/marketing,0.04362496579889122,ETDopt
0.1,recall,scientist,0.04571112504009525,ETDopt
0.1,recall,self-employed,0.04660000963481065,ETDopt
0.1,recall,technician/engineer,0.04969483083688676,ETDopt
0.1,recall,tradesman/craftsman,0.041157237583216655,ETDopt
